Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Mullsjö D;73560;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa 1 dygn, 1 gång/dygn, kl 06;millimeter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1961-06-12 06:00:01;1961-06-13 06:00:00;1961-06-12;14.8;G
1961-06-13 06:00:01;1961-06-14 06:00:00;1961-06-13;0.0;G
1961-06-14 06:00:01;1961-06-15 06:00:00;1961-06-14;1.0;G
1961-06-15 06:00:01;1961-06-16 06:00:00;1961-06-15;0.3;G
1961-06-16 06:00:01;1961-06-17 06:00:00;1961-06-16;0.0;G
1961-06-17 06:00:01;1961-06-18 06:00:00;1961-06-17;4.1;G
1961-06-18 06:00:01;1961-06-19 06:00:00;1961-06-18;0.4;G
1961-06-19 06:00:01;1961-06-20 06:00:00;1961-06-19;0.3;G
1961-06-20 06:00:01;1961-06-21 06:00:00;1961-06-20;0.0;G
1961-06-21 06:00:01;1961-06-22 06:00:00;1961-06-21;0.0;G
1961-06-22 06:00:01;1961-06-23 06:00:00;1961-06-22;0.0;G
1961-06-23 06:00:01;1961-06-24 06:00:00;1961-06-23;0.3;G
1961-06-24 06:00:01;1961-06-25 06:00:00;1961-06-24;0.0;G
1961-06-25 06:00:01;1961-06-26 06:00:00;1961-06-25;3.8;G
1961-06-26 06:00:01;1961-06-27 06:00:00;1961-06-26;5.2;G
1961-06-27 06:00:01;1961-06-28 06:00:00;1961-06-27;9.9;G
1961-06-28 06:00:01;1961-06-29 06:00:00;1961-06-28;0.0;G
1961-06-29 06:00:01;1961-06-30 06:00:00;1961-06-29;0.0;G
1961-06-30 06:00:01;1961-07-01 06:00:00;1961-06-30;0.0;G
1961-07-01 06:00:01;1961-07-02 06:00:00;1961-07-01;0.0;G
1961-07-02 06:00:01;1961-07-03 06:00:00;1961-07-02;0.0;G
1961-07-03 06:00:01;1961-07-04 06:00:00;1961-07-03;0.0;G
1961-07-04 06:00:01;1961-07-05 06:00:00;1961-07-04;7.6;G
1961-07-05 06:00:01;1961-07-06 06:00:00;1961-07-05;0.7;G
1961-07-06 06:00:01;1961-07-07 06:00:00;1961-07-06;1.3;G
1961-07-17 06:00:01;1961-07-18 06:00:00;1961-07-17;4.6;G
1961-07-18 06:00:01;1961-07-19 06:00:00;1961-07-18;6.4;G
1961-07-19 06:00:01;1961-07-20 06:00:00;1961-07-19;27.2;G
1961-07-20 06:00:01;1961-07-21 06:00:00;1961-07-20;0.9;G
1961-07-21 06:00:01;1961-07-22 06:00:00;1961-07-21;11.9;G
1961-07-22 06:00:01;1961-07-23 06:00:00;1961-07-22;3.9;G
1961-07-23 06:00:01;1961-07-24 06:00:00;1961-07-23;0.0;G
1961-07-24 06:00:01;1961-07-25 06:00:00;1961-07-24;0.0;G
1961-07-25 06:00:01;1961-07-26 06:00:00;1961-07-25;0.0;G
1961-07-26 06:00:01;1961-07-27 06:00:00;1961-07-26;1.8;G
1961-07-27 06:00:01;1961-07-28 06:00:00;1961-07-27;10.0;G
1961-07-28 06:00:01;1961-07-29 06:00:00;1961-07-28;9.0;G
1961-07-29 06:00:01;1961-07-30 06:00:00;1961-07-29;2.4;G
1961-07-30 06:00:01;1961-07-31 06:00:00;1961-07-30;0.0;G
1961-07-31 06:00:01;1961-08-01 06:00:00;1961-07-31;0.6;G
1961-08-01 06:00:01;1961-08-02 06:00:00;1961-08-01;28.8;G
1961-08-02 06:00:01;1961-08-03 06:00:00;1961-08-02;0.0;G
1961-08-03 06:00:01;1961-08-04 06:00:00;1961-08-03;0.0;G
1961-08-04 06:00:01;1961-08-05 06:00:00;1961-08-04;3.7;G
1961-08-05 06:00:01;1961-08-06 06:00:00;1961-08-05;2.9;G
1961-08-06 06:00:01;1961-08-07 06:00:00;1961-08-06;0.0;G
1961-08-07 06:00:01;1961-08-08 06:00:00;1961-08-07;0.0;G
1961-08-08 06:00:01;1961-08-09 06:00:00;1961-08-08;0.6;G
1961-08-09 06:00:01;1961-08-10 06:00:00;1961-08-09;0.0;G
1961-08-10 06:00:01;1961-08-11 06:00:00;1961-08-10;0.0;G
1961-08-11 06:00:01;1961-08-12 06:00:00;1961-08-11;0.0;G
1961-08-12 06:00:01;1961-08-13 06:00:00;1961-08-12;0.0;G
1961-08-13 06:00:01;1961-08-14 06:00:00;1961-08-13;0.0;G
1961-08-14 06:00:01;1961-08-15 06:00:00;1961-08-14;8.7;G
1961-08-15 06:00:01;1961-08-16 06:00:00;1961-08-15;1.4;G
1961-08-16 06:00:01;1961-08-17 06:00:00;1961-08-16;3.5;G
1961-08-17 06:00:01;1961-08-18 06:00:00;1961-08-17;0.0;G
1961-08-18 06:00:01;1961-08-19 06:00:00;1961-08-18;0.0;G
1961-08-19 06:00:01;1961-08-20 06:00:00;1961-08-19;0.3;G
1961-08-20 06:00:01;1961-08-21 06:00:00;1961-08-20;5.3;G
1961-08-21 06:00:01;1961-08-22 06:00:00;1961-08-21;6.7;G
1961-08-22 06:00:01;1961-08-23 06:00:00;1961-08-22;11.4;G
1961-08-23 06:00:01;1961-08-24 06:00:00;1961-08-23;2.3;G
1961-08-24 06:00:01;1961-08-25 06:00:00;1961-08-24;0.7;G
1961-08-25 06:00:01;1961-08-26 06:00:00;1961-08-25;0.2;G
1961-08-26 06:00:01;1961-08-27 06:00:00;1961-08-26;1.0;G
1961-08-27 06:00:01;1961-08-28 06:00:00;1961-08-27;0.2;G
1961-08-28 06:00:01;1961-08-29 06:00:00;1961-08-28;0.7;G
1961-08-29 06:00:01;1961-08-30 06:00:00;1961-08-29;0.0;G
1961-08-30 06:00:01;1961-08-31 06:00:00;1961-08-30;0.0;G
1961-08-31 06:00:01;1961-09-01 06:00:00;1961-08-31;0.0;G
1961-09-01 06:00:01;1961-09-02 06:00:00;1961-09-01;0.0;G
1961-09-02 06:00:01;1961-09-03 06:00:00;1961-09-02;0.0;G
1961-09-03 06:00:01;1961-09-04 06:00:00;1961-09-03;5.7;G
1961-09-04 06:00:01;1961-09-05 06:00:00;1961-09-04;0.0;G
1961-09-05 06:00:01;1961-09-06 06:00:00;1961-09-05;11.7;G
1961-09-06 06:00:01;1961-09-07 06:00:00;1961-09-06;4.7;G
1961-09-07 06:00:01;1961-09-08 06:00:00;1961-09-07;11.9;G
1961-09-08 06:00:01;1961-09-09 06:00:00;1961-09-08;0.0;G
1961-09-09 06:00:01;1961-09-10 06:00:00;1961-09-09;0.0;G
1961-09-10 06:00:01;1961-09-11 06:00:00;1961-09-10;0.0;G
1961-09-11 06:00:01;1961-09-12 06:00:00;1961-09-11;4.5;G
1961-09-12 06:00:01;1961-09-13 06:00:00;1961-09-12;0.9;G
1961-09-13 06:00:01;1961-09-14 06:00:00;1961-09-13;6.5;G
1961-09-14 06:00:01;1961-09-15 06:00:00;1961-09-14;8.8;G
1961-09-15 06:00:01;1961-09-16 06:00:00;1961-09-15;0.2;G
1961-09-16 06:00:01;1961-09-17 06:00:00;1961-09-16;0.1;G
1961-09-17 06:00:01;1961-09-18 06:00:00;1961-09-17;0.0;G
1961-09-18 06:00:01;1961-09-19 06:00:00;1961-09-18;0.0;G
1961-09-19 06:00:01;1961-09-20 06:00:00;1961-09-19;0.0;G
1961-09-20 06:00:01;1961-09-21 06:00:00;1961-09-20;0.0;G
1961-09-21 06:00:01;1961-09-22 06:00:00;1961-09-21;0.0;G
1961-09-22 06:00:01;1961-09-23 06:00:00;1961-09-22;0.0;G
1961-09-23 06:00:01;1961-09-24 06:00:00;1961-09-23;0.0;G
1961-09-24 06:00:01;1961-09-25 06:00:00;1961-09-24;0.0;G
1961-09-25 06:00:01;1961-09-26 06:00:00;1961-09-25;3.7;G
1961-09-26 06:00:01;1961-09-27 06:00:00;1961-09-26;0.0;G
1961-09-27 06:00:01;1961-09-28 06:00:00;1961-09-27;0.0;G
1961-09-28 06:00:01;1961-09-29 06:00:00;1961-09-28;0.0;G
