Date,Time,Sunshine time,Air temperature,Precipitation,Snow depth,export,Price
07-05-2021,09:00:00,15313,271.3,20.4,0,0.631,88.88
07-05-2021,10:00:00,10589,271.3,20.4,0,0.594,100.06
07-05-2021,11:00:00,8466,271.3,20.4,0,0.669,84.16
07-05-2021,12:00:00,9583,271.3,20.4,0,0.692,78.75
07-05-2021,13:00:00,13074,271.3,20.4,0,0.528,76.98
07-05-2021,14:00:00,15629,271.3,20.4,0,1.043,68.94
07-05-2021,15:00:00,18575,271.3,20.4,0,1.741,61.75
07-05-2021,16:00:00,17940,271.3,20.4,0,2.154,53.84
07-05-2021,17:00:00,18445,271.3,20.4,0,2.396,52.22
07-05-2021,18:00:00,13519,271.3,20.4,0,2.724,53.06
07-05-2021,19:00:00,8167,271.3,20.4,0,2.98,55.43
07-05-2021,20:00:00,0,271.3,20.4,0,3.321,61.28
07-05-2021,21:00:00,0,271.3,20.4,0,3.57,74.72
07-05-2021,22:00:00,0,271.3,20.4,0,3.724,59.63
07-05-2021,23:00:00,0,271.3,20.4,0,3.63,58.31
08-05-2021,00:00:00,0,389.6,79.2,0,3.701,57.99
08-05-2021,01:00:00,0,389.6,79.2,0,3.666,53.86
08-05-2021,02:00:00,0,389.6,79.2,0,3.729,54.42
08-05-2021,03:00:00,2351,389.6,79.2,0,3.913,49.69
08-05-2021,04:00:00,23036,389.6,79.2,0,4.168,48.42
08-05-2021,05:00:00,27794,389.6,79.2,0,4.269,49.92
08-05-2021,06:00:00,30599,389.6,79.2,0,4.042,48.91
08-05-2021,07:00:00,30587,389.6,79.2,0,3.333,52.55
08-05-2021,08:00:00,29700,389.6,79.2,0,3.205,51.61
08-05-2021,09:00:00,28878,389.6,79.2,0,2.634,54.27
08-05-2021,10:00:00,29453,389.6,79.2,0,2.542,55.18
08-05-2021,11:00:00,26635,389.6,79.2,0,2.894,51.95
08-05-2021,12:00:00,23352,389.6,79.2,0,2.711,45.95
08-05-2021,13:00:00,24862,389.6,79.2,0,2.758,41.32
08-05-2021,14:00:00,25262,389.6,79.2,0,3.162,37
08-05-2021,15:00:00,29890,389.6,79.2,0,3.662,28.64
08-05-2021,16:00:00,24997,389.6,79.2,0,3.65,25.73
08-05-2021,17:00:00,24999,389.6,79.2,0,3.578,25.77
08-05-2021,18:00:00,23430,389.6,79.2,0,3.625,33.92
08-05-2021,19:00:00,7275,389.6,79.2,0,3.655,50.06
08-05-2021,20:00:00,0,389.6,79.2,0,3.865,53.52
08-05-2021,21:00:00,0,389.6,79.2,0,3.878,58.63
08-05-2021,22:00:00,0,389.6,79.2,0,2.338,61.53
08-05-2021,23:00:00,0,389.6,79.2,0,1.856,58.63
09-05-2021,00:00:00,0,443.6,707.9,0,1.075,53.53
09-05-2021,01:00:00,0,443.6,707.9,0,1.035,46.83
09-05-2021,02:00:00,0,443.6,707.9,0,1.04,37.21
09-05-2021,03:00:00,114,443.6,707.9,0,1.401,19.88
09-05-2021,04:00:00,895,443.6,707.9,0,1.524,15.76
09-05-2021,05:00:00,1274,443.6,707.9,0,1.409,15.9
09-05-2021,06:00:00,4282,443.6,707.9,0,1.746,15.72
09-05-2021,07:00:00,4606,443.6,707.9,0,1.855,16.19
09-05-2021,08:00:00,1831,443.6,707.9,0,1.834,17.15
09-05-2021,09:00:00,2570,443.6,707.9,0,1.967,16.42
09-05-2021,10:00:00,2026,443.6,707.9,0,2.37,20.25
09-05-2021,11:00:00,0,443.6,707.9,0,2.307,21.63
09-05-2021,12:00:00,0,443.6,707.9,0,2.122,20.04
09-05-2021,13:00:00,21,443.6,707.9,0,2.24,19.93
09-05-2021,14:00:00,2641,443.6,707.9,0,2.179,21.7
09-05-2021,15:00:00,2492,443.6,707.9,0,2.357,21.73
09-05-2021,16:00:00,5705,443.6,707.9,0,2.965,21
09-05-2021,17:00:00,3173,443.6,707.9,0,3.991,21.26
09-05-2021,18:00:00,3821,443.6,707.9,0,4.084,21.61
09-05-2021,19:00:00,141,443.6,707.9,0,4.118,21.96
09-05-2021,20:00:00,0,443.6,707.9,0,4.487,37.1
09-05-2021,21:00:00,0,443.6,707.9,0,4.035,49.48
09-05-2021,22:00:00,0,443.6,707.9,0,3.828,49.38
09-05-2021,23:00:00,0,443.6,707.9,0,3.361,48.88
10-05-2021,00:00:00,0,829.4,240.8,0,3.316,42.09
10-05-2021,01:00:00,0,829.4,240.8,0,3.266,30.34
10-05-2021,02:00:00,0,829.4,240.8,0,3.266,25.08
10-05-2021,03:00:00,0,829.4,240.8,0,4.527,26.3
10-05-2021,04:00:00,0,829.4,240.8,0,4.125,26.42
10-05-2021,05:00:00,2545,829.4,240.8,0,3.951,27.86
10-05-2021,06:00:00,7257,829.4,240.8,0,3.554,27.36
10-05-2021,07:00:00,7298,829.4,240.8,0,3.583,36.11
10-05-2021,08:00:00,10031,829.4,240.8,0,3.825,51.49
10-05-2021,09:00:00,10519,829.4,240.8,0,3.806,56.02
10-05-2021,10:00:00,12508,829.4,240.8,0,3.523,57.78
10-05-2021,11:00:00,14339,829.4,240.8,0,3.501,54.61
10-05-2021,12:00:00,14314,829.4,240.8,0,3.492,52.14
10-05-2021,13:00:00,15671,829.4,240.8,0,3.156,51.47
10-05-2021,14:00:00,15025,829.4,240.8,0,3.234,50.93
10-05-2021,15:00:00,13403,829.4,240.8,0,3.201,48.09
10-05-2021,16:00:00,9451,829.4,240.8,0,3.331,48.74
10-05-2021,17:00:00,7538,829.4,240.8,0,3.508,51.54
10-05-2021,18:00:00,6721,829.4,240.8,0,3.786,51.91
10-05-2021,19:00:00,1019,829.4,240.8,0,3.837,52.69
10-05-2021,20:00:00,65,829.4,240.8,0,3.794,53.18
10-05-2021,21:00:00,0,829.4,240.8,0,3.878,52.09
10-05-2021,22:00:00,0,829.4,240.8,0,3.696,42.86
10-05-2021,23:00:00,0,829.4,240.8,0,3.614,36.44
11-05-2021,00:00:00,0,785.6,340,0,3.445,28.9
11-05-2021,01:00:00,0,785.6,340,0,3.213,25.01
11-05-2021,02:00:00,0,785.6,340,0,3.357,20.43
11-05-2021,03:00:00,1029,785.6,340,0,3.518,19.56
11-05-2021,04:00:00,13729,785.6,340,0,4.186,17.92
11-05-2021,05:00:00,16214,785.6,340,0,3.068,17.51
11-05-2021,06:00:00,16915,785.6,340,0,3.12,19.08
11-05-2021,07:00:00,18449,785.6,340,0,3.133,22.21
11-05-2021,08:00:00,21198,785.6,340,0,3.14,50.05
11-05-2021,09:00:00,17320,785.6,340,0,3.263,55.55
11-05-2021,10:00:00,16260,785.6,340,0,3.022,56.98
11-05-2021,11:00:00,15176,785.6,340,0,3.205,55.74
11-05-2021,12:00:00,17024,785.6,340,0,3.02,55.51
11-05-2021,13:00:00,16928,785.6,340,0,2.945,55.14
11-05-2021,14:00:00,16740,785.6,340,0,3.098,55.59
11-05-2021,15:00:00,15456,785.6,340,0,3.101,55.04
11-05-2021,16:00:00,16386,785.6,340,0,3.422,52.65
11-05-2021,17:00:00,15213,785.6,340,0,3.524,47.55
11-05-2021,18:00:00,12693,785.6,340,0,3.326,44.6
11-05-2021,19:00:00,3058,785.6,340,0,3.333,50.01
11-05-2021,20:00:00,0,785.6,340,0,3.153,55.2
11-05-2021,21:00:00,0,785.6,340,0,3.219,55.06
11-05-2021,22:00:00,0,785.6,340,0,2.848,41.11
11-05-2021,23:00:00,0,785.6,340,0,2.671,34.67
12-05-2021,00:00:00,0,939.2,29.8,0,2.659,28.43
12-05-2021,01:00:00,0,939.2,29.8,0,2.632,23.65
12-05-2021,02:00:00,0,939.2,29.8,0,2.581,22.34
12-05-2021,03:00:00,1223,939.2,29.8,0,3.092,22
12-05-2021,04:00:00,18307,939.2,29.8,0,4.075,21.8
12-05-2021,05:00:00,19197,939.2,29.8,0,3.537,21.76
12-05-2021,06:00:00,20821,939.2,29.8,0,3.026,22.38
12-05-2021,07:00:00,23945,939.2,29.8,0,3.099,28.47
12-05-2021,08:00:00,24410,939.2,29.8,0,3.241,52.06
12-05-2021,09:00:00,22151,939.2,29.8,0,2.902,54.8
12-05-2021,10:00:00,23208,939.2,29.8,0,3.285,55.96
12-05-2021,11:00:00,21646,939.2,29.8,0,3.479,55.69
12-05-2021,12:00:00,25600,939.2,29.8,0,3.462,55.04
12-05-2021,13:00:00,27578,939.2,29.8,0,3.162,55.21
12-05-2021,14:00:00,24802,939.2,29.8,0,3.35,54.86
12-05-2021,15:00:00,25322,939.2,29.8,0,3.753,54.54
12-05-2021,16:00:00,23427,939.2,29.8,0,3.844,44.07
12-05-2021,17:00:00,23054,939.2,29.8,0,4.004,39.2
12-05-2021,18:00:00,19579,939.2,29.8,0,4.138,36.71
12-05-2021,19:00:00,10380,939.2,29.8,0,4.106,52.92
12-05-2021,20:00:00,0,939.2,29.8,0,4.016,54.78
12-05-2021,21:00:00,0,939.2,29.8,0,4.259,55.27
12-05-2021,22:00:00,0,939.2,29.8,0,3.355,53.72
12-05-2021,23:00:00,0,939.2,29.8,0,3.451,35.1
13-05-2021,00:00:00,0,997.1,69.3,0,3.428,26.37
13-05-2021,01:00:00,0,997.1,69.3,0,3.392,22.95
13-05-2021,02:00:00,0,997.1,69.3,0,3.391,21.43
13-05-2021,03:00:00,245,997.1,69.3,0,3.816,20.42
13-05-2021,04:00:00,15110,997.1,69.3,0,4.272,20.18
13-05-2021,05:00:00,19669,997.1,69.3,0,4.616,20.5
13-05-2021,06:00:00,22844,997.1,69.3,0,4.29,20.54
13-05-2021,07:00:00,24715,997.1,69.3,0,4.066,21.76
13-05-2021,08:00:00,25099,997.1,69.3,0,3.917,31.02
13-05-2021,09:00:00,25204,997.1,69.3,0,3.744,43.59
13-05-2021,10:00:00,24434,997.1,69.3,0,4.039,51.35
13-05-2021,11:00:00,25860,997.1,69.3,0,4.353,52.74
13-05-2021,12:00:00,27880,997.1,69.3,0,4.237,52.41
13-05-2021,13:00:00,27665,997.1,69.3,0,4.12,51.95
13-05-2021,14:00:00,24708,997.1,69.3,0,4.1,51.65
13-05-2021,15:00:00,25357,997.1,69.3,0,4.534,50.13
13-05-2021,16:00:00,22736,997.1,69.3,0,4.451,31.44
13-05-2021,17:00:00,18784,997.1,69.3,0,4.539,30.09
13-05-2021,18:00:00,18181,997.1,69.3,0,4.354,30.74
13-05-2021,19:00:00,5216,997.1,69.3,0,4.438,35.04
13-05-2021,20:00:00,0,997.1,69.3,0,4.362,51.22
13-05-2021,21:00:00,0,997.1,69.3,0,4.669,51.27
13-05-2021,22:00:00,0,997.1,69.3,0,4.242,31.94
13-05-2021,23:00:00,0,997.1,69.3,0,4.265,30.85
14-05-2021,00:00:00,0,806.5,563.1,0,4.377,24.05
14-05-2021,01:00:00,0,806.5,563.1,0,4.427,21.37
14-05-2021,02:00:00,0,806.5,563.1,0,4.494,21.63
14-05-2021,03:00:00,0,806.5,563.1,0,4.741,21.96
14-05-2021,04:00:00,6012,806.5,563.1,0,5.175,21.49
14-05-2021,05:00:00,9643,806.5,563.1,0,4.616,21.33
14-05-2021,06:00:00,8887,806.5,563.1,0,4.278,21.36
14-05-2021,07:00:00,6878,806.5,563.1,0,4.169,23.44
14-05-2021,08:00:00,11020,806.5,563.1,0,4.213,50.67
14-05-2021,09:00:00,10732,806.5,563.1,0,4.222,52.95
14-05-2021,10:00:00,11440,806.5,563.1,0,4.225,53.8
14-05-2021,11:00:00,7576,806.5,563.1,0,4.238,53.85
14-05-2021,12:00:00,7665,806.5,563.1,0,4.26,53.4
14-05-2021,13:00:00,8302,806.5,563.1,0,4.356,53.17
14-05-2021,14:00:00,10012,806.5,563.1,0,4.312,52.55
14-05-2021,15:00:00,7914,806.5,563.1,0,4.292,52.06
14-05-2021,16:00:00,6651,806.5,563.1,0,4.224,50.66
14-05-2021,17:00:00,6985,806.5,563.1,0,4.293,31.55
14-05-2021,18:00:00,1263,806.5,563.1,0,4.331,30.68
14-05-2021,19:00:00,793,806.5,563.1,0,4.055,50.75
14-05-2021,20:00:00,0,806.5,563.1,0,4.032,52
14-05-2021,21:00:00,0,806.5,563.1,0,4.326,51.65
14-05-2021,22:00:00,0,806.5,563.1,0,4.062,29.74
14-05-2021,23:00:00,0,806.5,563.1,0,4.279,27.01
15-05-2021,00:00:00,0,610.8,323,0,4.182,22.99
15-05-2021,01:00:00,0,610.8,323,0,4.236,21.06
15-05-2021,02:00:00,0,610.8,323,0,4.335,21.52
15-05-2021,03:00:00,0,610.8,323,0,4.595,20.09
15-05-2021,04:00:00,217,610.8,323,0,4.705,14
15-05-2021,05:00:00,1425,610.8,323,0,4.623,11.98
15-05-2021,06:00:00,1342,610.8,323,0,4.123,10
15-05-2021,07:00:00,4391,610.8,323,0,3.873,10.05
15-05-2021,08:00:00,3855,610.8,323,0,3.822,13.82
15-05-2021,09:00:00,3789,610.8,323,0,3.736,20.69
15-05-2021,10:00:00,5635,610.8,323,0,3.683,22.12
15-05-2021,11:00:00,2981,610.8,323,0,3.763,24.03
15-05-2021,12:00:00,4622,610.8,323,0,3.783,24.71
15-05-2021,13:00:00,8093,610.8,323,0,3.676,24.6
15-05-2021,14:00:00,7778,610.8,323,0,3.837,24.44
15-05-2021,15:00:00,5149,610.8,323,0,3.834,24.04
15-05-2021,16:00:00,3713,610.8,323,0,3.617,23.36
15-05-2021,17:00:00,488,610.8,323,0,3.431,23.43
15-05-2021,18:00:00,0,610.8,323,0,3.505,24.69
15-05-2021,19:00:00,0,610.8,323,0,3.539,27.49
15-05-2021,20:00:00,0,610.8,323,0,3.292,28.15
15-05-2021,21:00:00,0,610.8,323,0,3.421,27.51
15-05-2021,22:00:00,0,610.8,323,0,3.982,26.31
15-05-2021,23:00:00,0,610.8,323,0,4.058,26.15
16-05-2021,00:00:00,0,654.9,908.7,0,3.877,23.71
16-05-2021,01:00:00,0,654.9,908.7,0,3.801,21.77
16-05-2021,02:00:00,0,654.9,908.7,0,3.636,20.77
16-05-2021,03:00:00,807,654.9,908.7,0,3.889,20.61
16-05-2021,04:00:00,5033,654.9,908.7,0,3.867,21.83
16-05-2021,05:00:00,5104,654.9,908.7,0,3.943,21.96
16-05-2021,06:00:00,6266,654.9,908.7,0,3.519,21.89
16-05-2021,07:00:00,3885,654.9,908.7,0,3.478,22.01
16-05-2021,08:00:00,5564,654.9,908.7,0,2.266,20.91
16-05-2021,09:00:00,6973,654.9,908.7,0,2.363,21.98
16-05-2021,10:00:00,8100,654.9,908.7,0,2.269,23.57
16-05-2021,11:00:00,5915,654.9,908.7,0,2.819,27
16-05-2021,12:00:00,6387,654.9,908.7,0,3.066,24.22
16-05-2021,13:00:00,11656,654.9,908.7,0,3.369,28.5
16-05-2021,14:00:00,8883,654.9,908.7,0,3.501,23.59
16-05-2021,15:00:00,10102,654.9,908.7,0,3.749,15.34
16-05-2021,16:00:00,8430,654.9,908.7,0,3.601,13.48
16-05-2021,17:00:00,4999,654.9,908.7,0,3.441,20.42
16-05-2021,18:00:00,3355,654.9,908.7,0,3.554,22.93
16-05-2021,19:00:00,419,654.9,908.7,0,3.856,45.43
16-05-2021,20:00:00,0,654.9,908.7,0,4.194,50.53
16-05-2021,21:00:00,0,654.9,908.7,0,4.353,52.43
16-05-2021,22:00:00,0,654.9,908.7,0,3.805,53.13
16-05-2021,23:00:00,0,654.9,908.7,0,3.503,53.29
17-05-2021,00:00:00,0,672.7,373,0,3.207,52.66
17-05-2021,01:00:00,0,672.7,373,0,3.133,33.01
17-05-2021,02:00:00,0,672.7,373,0,3.15,23.56
17-05-2021,03:00:00,0,672.7,373,0,4.088,23.45
17-05-2021,04:00:00,0,672.7,373,0,3.336,23.67
17-05-2021,05:00:00,234,672.7,373,0,2.27,24.27
17-05-2021,06:00:00,3174,672.7,373,0,2.15,25.36
17-05-2021,07:00:00,2843,672.7,373,0,2.188,35.55
17-05-2021,08:00:00,695,672.7,373,0,1.984,53.33
17-05-2021,09:00:00,1992,672.7,373,0,1.895,54.89
17-05-2021,10:00:00,5007,672.7,373,0,2.06,99.08
17-05-2021,11:00:00,8342,672.7,373,0,2.199,86.66
17-05-2021,12:00:00,12225,672.7,373,0,2.551,82
17-05-2021,13:00:00,10464,672.7,373,0,2.692,81.86
17-05-2021,14:00:00,15110,672.7,373,0,2.921,78.02
17-05-2021,15:00:00,19409,672.7,373,0,2.888,72
17-05-2021,16:00:00,18052,672.7,373,0,2.797,55.08
17-05-2021,17:00:00,15650,672.7,373,0,2.949,54.17
17-05-2021,18:00:00,19732,672.7,373,0,3.092,54.04
17-05-2021,19:00:00,12225,672.7,373,0,3.263,54.2
17-05-2021,20:00:00,0,672.7,373,0,3.504,54.64
17-05-2021,21:00:00,0,672.7,373,0,3.927,54.48
17-05-2021,22:00:00,0,672.7,373,0,4.166,51.97
17-05-2021,23:00:00,0,672.7,373,0,4.275,52
18-05-2021,00:00:00,0,723.2,27.6,0,4.295,51.29
18-05-2021,01:00:00,0,723.2,27.6,0,4.137,26.81
18-05-2021,02:00:00,0,723.2,27.6,0,4.08,23.09
18-05-2021,03:00:00,1935,723.2,27.6,0,4.129,22.45
18-05-2021,04:00:00,13263,723.2,27.6,0,2.889,22.31
18-05-2021,05:00:00,15207,723.2,27.6,0,2.126,22.62
18-05-2021,06:00:00,17251,723.2,27.6,0,1.797,22.93
18-05-2021,07:00:00,16857,723.2,27.6,0,1.834,43.14
18-05-2021,08:00:00,14552,723.2,27.6,0,1.863,54.96
18-05-2021,09:00:00,17774,723.2,27.6,0,1.969,57.83
18-05-2021,10:00:00,16876,723.2,27.6,0,2.206,61.69
18-05-2021,11:00:00,20273,723.2,27.6,0,2.349,59.7
18-05-2021,12:00:00,19424,723.2,27.6,0,2.438,58.53
18-05-2021,13:00:00,26104,723.2,27.6,0,2.493,57.89
18-05-2021,14:00:00,28661,723.2,27.6,0,2.604,57.41
18-05-2021,15:00:00,24580,723.2,27.6,0,2.884,56.63
18-05-2021,16:00:00,23740,723.2,27.6,0,2.918,55.96
18-05-2021,17:00:00,21498,723.2,27.6,0,2.875,55.44
18-05-2021,18:00:00,15124,723.2,27.6,0,2.721,55.53
18-05-2021,19:00:00,15253,723.2,27.6,0,3.072,57.5
18-05-2021,20:00:00,2272,723.2,27.6,0,3.468,57.46
18-05-2021,21:00:00,0,723.2,27.6,0,4.144,57.01
18-05-2021,22:00:00,0,723.2,27.6,0,3.369,56.27
18-05-2021,23:00:00,0,723.2,27.6,0,3.353,56.16
19-05-2021,00:00:00,0,721.1,49.6,0,3.596,55.11
19-05-2021,01:00:00,0,721.1,49.6,0,3.663,33.31
19-05-2021,02:00:00,0,721.1,49.6,0,3.595,44.49
19-05-2021,03:00:00,703,721.1,49.6,0,3.913,42.96
19-05-2021,04:00:00,13945,721.1,49.6,0,2.887,40.49
19-05-2021,05:00:00,23771,721.1,49.6,0,2.518,31.43
19-05-2021,06:00:00,23514,721.1,49.6,0,2.406,31.96
19-05-2021,07:00:00,24027,721.1,49.6,0,2.429,51.64
19-05-2021,08:00:00,27589,721.1,49.6,0,2.554,55.52
19-05-2021,09:00:00,25187,721.1,49.6,0,2.689,78.99
19-05-2021,10:00:00,25977,721.1,49.6,0,2.722,88.18
19-05-2021,11:00:00,25489,721.1,49.6,0,2.488,87.18
19-05-2021,12:00:00,25280,721.1,49.6,0,2.55,82.62
19-05-2021,13:00:00,23303,721.1,49.6,0,2.729,81.96
19-05-2021,14:00:00,24569,721.1,49.6,0,2.915,75.9
19-05-2021,15:00:00,25790,721.1,49.6,0,2.92,70.08
19-05-2021,16:00:00,26337,721.1,49.6,0,3.003,55.8
19-05-2021,17:00:00,22973,721.1,49.6,0,3.074,54.62
19-05-2021,18:00:00,20997,721.1,49.6,0,3.183,54.41
19-05-2021,19:00:00,17169,721.1,49.6,0,3.507,53.85
19-05-2021,20:00:00,1460,721.1,49.6,0,3.893,55.28
19-05-2021,21:00:00,0,721.1,49.6,0,4.442,54.92
19-05-2021,22:00:00,0,721.1,49.6,0,5.275,53.33
19-05-2021,23:00:00,0,721.1,49.6,0,5.525,52.91
20-05-2021,00:00:00,0,670.3,110.5,0,5.406,49.72
20-05-2021,01:00:00,0,670.3,110.5,0,5.288,24.3
20-05-2021,02:00:00,0,670.3,110.5,0,5.343,19.06
20-05-2021,03:00:00,2083,670.3,110.5,0,5.177,13.15
20-05-2021,04:00:00,5944,670.3,110.5,0,4.393,10.72
20-05-2021,05:00:00,16949,670.3,110.5,0,3.219,11.29
20-05-2021,06:00:00,15976,670.3,110.5,0,2.923,13.94
20-05-2021,07:00:00,18766,670.3,110.5,0,2.944,21.66
20-05-2021,08:00:00,20158,670.3,110.5,0,2.937,52.95
20-05-2021,09:00:00,23868,670.3,110.5,0,3.15,55.51
20-05-2021,10:00:00,22906,670.3,110.5,0,3.349,57.42
20-05-2021,11:00:00,19082,670.3,110.5,0,3.5,55.31
20-05-2021,12:00:00,20269,670.3,110.5,0,3.711,58.33
20-05-2021,13:00:00,23823,670.3,110.5,0,3.508,54.86
20-05-2021,14:00:00,23443,670.3,110.5,0,3.758,54.84
20-05-2021,15:00:00,21074,670.3,110.5,0,3.637,54.56
20-05-2021,16:00:00,24106,670.3,110.5,0,3.679,51.84
20-05-2021,17:00:00,17842,670.3,110.5,0,3.762,51.18
20-05-2021,18:00:00,23546,670.3,110.5,0,3.467,51.78
20-05-2021,19:00:00,21057,670.3,110.5,0,3.78,53.01
20-05-2021,20:00:00,3123,670.3,110.5,0,3.783,54.62
20-05-2021,21:00:00,0,670.3,110.5,0,4.142,54.95
20-05-2021,22:00:00,0,670.3,110.5,0,4.665,53.48
20-05-2021,23:00:00,0,670.3,110.5,0,5.017,52.98
21-05-2021,00:00:00,0,639.9,146.6,0,4.668,48.13
21-05-2021,01:00:00,0,639.9,146.6,0,4.502,24.71
21-05-2021,02:00:00,0,639.9,146.6,0,4.545,20.51
21-05-2021,03:00:00,274,639.9,146.6,0,4.781,20.15
21-05-2021,04:00:00,10315,639.9,146.6,0,3.991,13.95
21-05-2021,05:00:00,12724,639.9,146.6,0,2.848,7.83
21-05-2021,06:00:00,12714,639.9,146.6,0,2.454,7.06
21-05-2021,07:00:00,18183,639.9,146.6,0,2.541,20.49
21-05-2021,08:00:00,23204,639.9,146.6,0,2.842,49.92
21-05-2021,09:00:00,24426,639.9,146.6,0,2.914,58.43
21-05-2021,10:00:00,22991,639.9,146.6,0,2.929,62.81
21-05-2021,11:00:00,25584,639.9,146.6,0,3.067,51.73
21-05-2021,12:00:00,21540,639.9,146.6,0,2.847,39.78
21-05-2021,13:00:00,23703,639.9,146.6,0,2.898,25.34
21-05-2021,14:00:00,19820,639.9,146.6,0,3.289,22.1
21-05-2021,15:00:00,17335,639.9,146.6,0,3.84,20.31
21-05-2021,16:00:00,18775,639.9,146.6,0,3.698,17.42
21-05-2021,17:00:00,19065,639.9,146.6,0,3.933,6.83
21-05-2021,18:00:00,13560,639.9,146.6,0,3.87,12.51
21-05-2021,19:00:00,8965,639.9,146.6,0,4.07,21.12
21-05-2021,20:00:00,290,639.9,146.6,0,4.293,45.53
21-05-2021,21:00:00,0,639.9,146.6,0,4.884,50.54
21-05-2021,22:00:00,0,639.9,146.6,0,5.423,49.95
21-05-2021,23:00:00,0,639.9,146.6,0,5.53,42.97
22-05-2021,00:00:00,0,683.6,328.6,0,4.805,23.32
22-05-2021,01:00:00,0,683.6,328.6,0,3.972,20.7
22-05-2021,02:00:00,0,683.6,328.6,0,4.007,20.04
22-05-2021,03:00:00,3145,683.6,328.6,0,3.854,4.05
22-05-2021,04:00:00,9415,683.6,328.6,0,3.841,0.9
22-05-2021,05:00:00,12000,683.6,328.6,0,3.817,0.23
22-05-2021,06:00:00,9665,683.6,328.6,0,4.409,0.04
22-05-2021,07:00:00,14922,683.6,328.6,0,3.591,0.03
22-05-2021,08:00:00,17622,683.6,328.6,0,3.498,0.18
22-05-2021,09:00:00,18142,683.6,328.6,0,3.402,0.58
22-05-2021,10:00:00,17677,683.6,328.6,0,3.442,1
22-05-2021,11:00:00,23121,683.6,328.6,0,3.086,3.98
22-05-2021,12:00:00,23381,683.6,328.6,0,3.26,12.92
22-05-2021,13:00:00,26261,683.6,328.6,0,3.249,21.08
22-05-2021,14:00:00,20303,683.6,328.6,0,3.27,19.72
22-05-2021,15:00:00,20834,683.6,328.6,0,2.778,17.83
22-05-2021,16:00:00,22429,683.6,328.6,0,2.776,10.65
22-05-2021,17:00:00,20179,683.6,328.6,0,2.54,9.9
22-05-2021,18:00:00,23251,683.6,328.6,0,2.5,17.19
22-05-2021,19:00:00,17074,683.6,328.6,0,2.814,22.36
22-05-2021,20:00:00,1161,683.6,328.6,0,3.166,19.09
22-05-2021,21:00:00,0,683.6,328.6,0,3.487,39.97
22-05-2021,22:00:00,0,683.6,328.6,0,3.313,45.72
22-05-2021,23:00:00,0,683.6,328.6,0,3.519,48.8
23-05-2021,00:00:00,0,623.3,475.2,0,3.586,47.44
23-05-2021,01:00:00,0,623.3,475.2,0,3.562,26.61
23-05-2021,02:00:00,0,623.3,475.2,0,3.693,23.24
23-05-2021,03:00:00,2316,623.3,475.2,0,3.615,15.47
23-05-2021,04:00:00,10149,623.3,475.2,0,3.604,16.82
23-05-2021,05:00:00,10206,623.3,475.2,0,3.517,7.35
23-05-2021,06:00:00,10895,623.3,475.2,0,3.182,10.31
23-05-2021,07:00:00,11834,623.3,475.2,0,2.706,5.08
23-05-2021,08:00:00,10963,623.3,475.2,0,2.102,5.03
23-05-2021,09:00:00,11928,623.3,475.2,0,2.461,14.96
23-05-2021,10:00:00,8221,623.3,475.2,0,2.29,13.16
23-05-2021,11:00:00,4960,623.3,475.2,0,2.4,13.74
23-05-2021,12:00:00,9948,623.3,475.2,0,1.961,6.58
23-05-2021,13:00:00,9604,623.3,475.2,0,2.213,4.99
23-05-2021,14:00:00,3055,623.3,475.2,0,2.467,4.99
23-05-2021,15:00:00,8157,623.3,475.2,0,2.413,4.09
23-05-2021,16:00:00,8486,623.3,475.2,0,2.236,3.46
23-05-2021,17:00:00,3604,623.3,475.2,0,2.645,4.17
23-05-2021,18:00:00,1067,623.3,475.2,0,2.728,15.12
23-05-2021,19:00:00,1107,623.3,475.2,0,2.825,26.13
23-05-2021,20:00:00,0,623.3,475.2,0,2.799,41.17
23-05-2021,21:00:00,0,623.3,475.2,0,2.807,51.87
23-05-2021,22:00:00,0,623.3,475.2,0,2.513,52.75
23-05-2021,23:00:00,0,623.3,475.2,0,2.358,55.72
24-05-2021,00:00:00,0,652.6,51.3,0,1.987,58.71
24-05-2021,01:00:00,0,652.6,51.3,0,1.516,43.92
24-05-2021,02:00:00,0,652.6,51.3,0,1.449,30.45
24-05-2021,03:00:00,0,652.6,51.3,0,1.111,25.02
24-05-2021,04:00:00,129,652.6,51.3,0,0.21,20.22
24-05-2021,05:00:00,2245,652.6,51.3,0,0.613,15.65
24-05-2021,06:00:00,4941,652.6,51.3,0,0.681,11.97
24-05-2021,07:00:00,11460,652.6,51.3,0,0.718,17.03
24-05-2021,08:00:00,12104,652.6,51.3,0,0.832,24.34
24-05-2021,09:00:00,15857,652.6,51.3,0,0.758,42.87
24-05-2021,10:00:00,16038,652.6,51.3,0,0.712,49.38
24-05-2021,11:00:00,17800,652.6,51.3,0,0.765,48.97
24-05-2021,12:00:00,12786,652.6,51.3,0,1.043,52.81
24-05-2021,13:00:00,13041,652.6,51.3,0,1.227,47.82
24-05-2021,14:00:00,13540,652.6,51.3,0,0.525,47.46
24-05-2021,15:00:00,16279,652.6,51.3,0,0.037,44.5
24-05-2021,16:00:00,12892,652.6,51.3,0,0.37,35.76
24-05-2021,17:00:00,15622,652.6,51.3,0,0.483,38.58
24-05-2021,18:00:00,8745,652.6,51.3,0,0.403,43
24-05-2021,19:00:00,6223,652.6,51.3,0,0.833,51.44
